"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","sgd","systematic","genename"
"S000028474",36404.1628959055,-1.91232743263767,0.382461462137207,-5.00005261171027,5.73146726620078e-07,6.09522780028332e-06,"S000028474","S000028474","RUF5-2"
"S000006491",53.6751586202782,-1.69330466041107,0.413274957601872,-4.09728348951237,4.18026844040931e-05,0.000270477939424039,"S000006491","S000006491","SCR1"
"S000007293",90.5954843599175,-1.1705368514147,0.401925957972395,-2.91231961558226,0.00358755342259592,0.0128901209324192,"S000007293","S000007293","SNR11"
"S000007294",43.3939944934048,-2.03304488974487,0.45933369395114,-4.42607393386893,9.59636450610629e-06,7.4795290933462e-05,"S000007294","S000007294","SNR17A"
"S000007295",89.175518752741,-1.89184374963052,0.365801813369612,-5.17177247483728,2.31883829868781e-07,2.71665211501188e-06,"S000007295","S000007295","SNR19"
"S000006501",13.9324501233536,-2.15676497653311,0.724854208276157,-2.97544658209588,0.00292562298143019,0.0108415683882763,"S000006501","S000006501","SNR37"
"S000028467",14.8450176936598,-1.83677975248036,0.601131917938027,-3.05553522890748,0.0022465920845361,0.00868791684639463,"S000028467","S000028467","SNR82"
"S000028466",47.2730811252288,-1.17814032482272,0.406657153037545,-2.89713414856359,0.00376588687196569,0.0134363008140303,"S000028466","S000028466","SNR84"
"S000119075",525.145834212896,-1.72938612659619,0.357218926973703,-4.84124998987946,1.29024932562128e-06,1.26571953404976e-05,"S000119075","S000119075","SNR86"
"S000029010",673.336639969123,-1.83608733865639,0.338425953857248,-5.42537390448154,5.78333459842992e-08,7.86500489204176e-07,"S000029010","S000029010","SRG1"
"S000000002",743.073195036573,1.24615371188161,0.221183278389201,5.63403219699473,1.76044131973302e-08,2.64147803151355e-07,"S000000002","S000000002","VPS8"
"S000002136",2758.65528425381,2.0954340211624,0.20001268436109,10.4765056669078,1.10760831752164e-25,1.25643219701085e-23,"S000002136","S000002136",NA
"S000000004",22322.3563124837,1.92861343988593,0.185275135304299,10.4094563834394,2.24499941921744e-25,2.48742455030038e-23,"S000000004","S000000004","SSA1"
"S000000005",190.761599810697,-1.8879057600791,0.331124140738736,-5.70150444442738,1.18754638847677e-08,1.85560712920783e-07,"S000000005","S000000005","ERP2"
"S000000008",218.213270283291,1.40539287412399,0.250130250847499,5.61864416383941,1.92461769473922e-08,2.86547507405288e-07,"S000000008","S000000008","MDM10"
"S000000010",721.050383307748,-1.08123312763463,0.33625301046436,-3.21553441600853,0.00130201881492103,0.00541768702231914,"S000000010","S000000010","CYS3"
"S000000011",440.206835531733,1.02941216295251,0.163720330736962,6.28762572319981,3.22357930075134e-10,6.75580922956582e-09,"S000000011","S000000011","DEP1"
